site,RecordingDate,Primary,Secondary,Detection
010_3415_FY19,2/14/2019,7,2,0
010_3415_FY19,2/14/2019,7,3,0
010_3415_FY19,2/15/2019,8,1,0
010_3415_FY19,2/15/2019,8,2,0
010_3415_FY19,2/15/2019,8,3,0
010_3415_FY19,2/16/2019,9,1,0
010_3415_FY19,2/16/2019,9,2,0
010_3415_FY19,2/16/2019,9,3,0
010_3415_FY19,2/17/2019,10,1,0
010_3415_FY19,2/17/2019,10,2,1
010_3415_FY19,2/17/2019,10,3,0
010_3415_FY19,2/18/2019,11,1,0
010_3415_FY19,2/18/2019,11,2,1
010_3415_FY19,2/18/2019,11,3,0
010_3415_FY19,2/19/2019,12,1,0
010_3415_FY19,2/19/2019,12,2,0
010_3415_FY19,2/19/2019,12,3,0
010_3415_FY19,2/20/2019,13,1,0
010_3415_FY19,2/20/2019,13,2,0
010_3415_FY19,2/20/2019,13,3,0
010_3418_FY19,5/30/2019,1,1,0
010_3418_FY19,5/30/2019,1,2,0
010_3418_FY19,5/30/2019,1,3,0
010_3418_FY19,5/31/2019,2,1,0
010_3418_FY19,5/31/2019,2,2,0
010_3418_FY19,5/31/2019,2,3,0
010_3418_FY19,6/1/2019,3,1,0
010_3418_FY19,6/1/2019,3,2,0
010_3418_FY19,6/1/2019,3,3,1
010_3418_FY19,6/2/2019,4,1,0
010_3418_FY19,6/2/2019,4,2,1
010_3418_FY19,6/2/2019,4,3,0
010_3418_FY19,6/3/2019,5,1,0
010_3418_FY19,6/3/2019,5,2,0
010_3418_FY19,6/3/2019,5,3,1
010_3418_FY19,6/4/2019,6,1,0
010_3418_FY19,6/4/2019,6,2,1
010_3418_FY19,6/4/2019,6,3,1
010_3424_FY19,7/29/2019,1,1,0
010_3424_FY19,7/29/2019,1,2,0
010_3424_FY19,7/29/2019,1,3,0
010_3424_FY19,7/30/2019,2,1,0
010_3424_FY19,7/30/2019,2,2,0
010_3424_FY19,7/30/2019,2,3,0
010_3424_FY19,7/31/2019,3,1,0
010_3424_FY19,7/31/2019,3,2,0
010_3424_FY19,7/31/2019,3,3,0
010_3424_FY19,8/1/2019,4,1,0
010_3424_FY19,8/1/2019,4,2,0
010_3424_FY19,8/1/2019,4,3,0
010_3424_FY19,8/2/2019,5,1,0
010_3424_FY19,8/2/2019,5,2,0
010_3424_FY19,8/2/2019,5,3,0
010_3427_FY19,7/19/2019,1,1,0
010_3427_FY19,7/19/2019,1,2,0
010_3427_FY19,7/19/2019,1,3,0
010_3427_FY19,7/20/2019,2,1,0
010_3427_FY19,7/20/2019,2,2,0
010_3427_FY19,7/20/2019,2,3,0
010_3427_FY19,7/21/2019,3,1,0
010_3427_FY19,7/21/2019,3,2,0
010_3427_FY19,7/21/2019,3,3,0
010_3427_FY19,7/22/2019,4,1,0
010_3427_FY19,7/22/2019,4,2,0
010_3427_FY19,7/22/2019,4,3,0
010_3427_FY19,7/23/2019,5,1,0
010_3427_FY19,7/23/2019,5,2,0
010_3427_FY19,7/23/2019,5,3,0
010_3427_FY19,7/24/2019,6,1,0
010_3427_FY19,7/24/2019,6,2,0
010_3427_FY19,7/24/2019,6,3,0
010_3427_FY19,7/25/2019,7,1,0
010_3427_FY19,7/25/2019,7,2,0
010_3427_FY19,7/25/2019,7,3,0
010_3427_FY19,7/26/2019,8,1,0
010_3427_FY19,7/26/2019,8,2,0
010_3427_FY19,7/26/2019,8,3,0
010_3427_FY19,7/27/2019,9,1,0
010_3427_FY19,7/27/2019,9,2,0
010_3427_FY19,7/27/2019,9,3,0
010_3427_FY19,7/28/2019,10,1,0
010_3427_FY19,7/28/2019,10,2,0
010_3427_FY19,7/28/2019,10,3,0
010_3427_FY19,7/29/2019,11,1,0
010_3427_FY19,7/29/2019,11,2,0
010_3427_FY19,7/29/2019,11,3,0
010_3429_FY19,4/1/2019,1,1,0
010_3429_FY19,4/1/2019,1,2,0
010_3429_FY19,4/1/2019,1,3,0
010_3429_FY19,4/2/2019,2,1,0
010_3429_FY19,4/2/2019,2,2,0
010_3429_FY19,4/2/2019,2,3,0
010_3429_FY19,4/3/2019,3,1,0
010_3429_FY19,4/3/2019,3,2,0
010_3429_FY19,4/3/2019,3,3,0
010_3429_FY19,4/4/2019,4,1,0
010_3429_FY19,4/4/2019,4,2,0
010_3429_FY19,4/4/2019,4,3,0
010_3429_FY19,4/5/2019,5,1,0
010_3429_FY19,4/5/2019,5,2,0
010_3429_FY19,4/5/2019,5,3,0
010_3429_FY19,4/6/2019,6,1,0
010_3429_FY19,4/6/2019,6,2,0
010_3429_FY19,4/6/2019,6,3,0
010_3429_FY19,4/7/2019,7,1,0
010_3429_FY19,4/7/2019,7,2,0
010_3429_FY19,4/7/2019,7,3,0
010_3529_FY19,11/12/2019,1,1,0
010_3529_FY19,11/12/2019,1,2,0
010_3529_FY19,11/12/2019,1,3,0
010_3529_FY19,11/13/2019,2,1,0
010_3529_FY19,11/13/2019,2,2,0
010_3529_FY19,11/13/2019,2,3,0
010_3529_FY19,11/14/2019,3,1,0
010_3529_FY19,11/14/2019,3,2,0
010_3529_FY19,11/14/2019,3,3,0
010_3529_FY19,11/15/2019,4,1,0
010_3529_FY19,11/15/2019,4,2,0
010_3529_FY19,11/15/2019,4,3,0
010_3529_FY19,11/16/2019,5,1,0
010_3529_FY19,11/16/2019,5,2,0
010_3529_FY19,11/16/2019,5,3,0
010_3529_FY19,11/17/2019,6,1,0
010_3529_FY19,11/17/2019,6,2,0
010_3529_FY19,11/17/2019,6,3,0
010_3529_FY19,11/18/2019,7,1,0
010_3529_FY19,11/18/2019,7,2,0
010_3529_FY19,11/18/2019,7,3,0
010_3532_FY19,8/23/2019,1,1,0
010_3532_FY19,8/23/2019,1,2,0
010_3532_FY19,8/23/2019,1,3,0
010_3532_FY19,8/24/2019,2,1,0
010_3532_FY19,8/24/2019,2,2,0
010_3532_FY19,8/24/2019,2,3,0
010_3532_FY19,8/25/2019,3,1,0
010_3532_FY19,8/25/2019,3,2,0
010_3532_FY19,8/25/2019,3,3,0
010_3532_FY19,8/26/2019,4,1,0
010_3532_FY19,8/26/2019,4,2,0
010_3532_FY19,8/26/2019,4,3,0
010_3532_FY19,8/27/2019,5,1,0
010_3532_FY19,8/27/2019,5,2,0
010_3532_FY19,8/27/2019,5,3,0
010_3532_FY19,8/28/2019,6,1,0
010_3532_FY19,8/28/2019,6,2,0
010_3532_FY19,8/28/2019,6,3,0
010_3613_FY19,12/13/2019,1,1,0
010_3613_FY19,12/13/2019,1,2,0
010_3613_FY19,12/13/2019,1,3,0
010_3613_FY19,12/14/2019,2,1,0
010_3613_FY19,12/14/2019,2,2,0
010_3613_FY19,12/14/2019,2,3,0
010_3613_FY19,12/15/2019,3,1,0
010_3613_FY19,12/15/2019,3,2,0
010_3613_FY19,12/15/2019,3,3,0
010_3613_FY19,12/16/2019,4,1,0
010_3613_FY19,12/16/2019,4,2,0
010_3613_FY19,12/16/2019,4,3,0
010_3613_FY19,12/17/2019,5,1,0
010_3613_FY19,12/17/2019,5,2,0
010_3613_FY19,12/17/2019,5,3,0
010_3613_FY19,12/18/2019,6,1,0
010_3613_FY19,12/18/2019,6,2,0
010_3613_FY19,12/18/2019,6,3,0
010_3722_FY19,7/10/2019,1,1,0
010_3722_FY19,7/10/2019,1,2,0
010_3722_FY19,7/10/2019,1,3,0
010_3722_FY19,7/11/2019,2,1,0
010_3722_FY19,7/11/2019,2,2,0
010_3722_FY19,7/11/2019,2,3,0
010_3722_FY19,7/12/2019,3,1,0
010_3722_FY19,7/12/2019,3,2,0
010_3722_FY19,7/12/2019,3,3,0
010_3722_FY19,7/13/2019,4,1,0
010_3722_FY19,7/13/2019,4,2,0
010_3722_FY19,7/13/2019,4,3,0
010_3722_FY19,7/14/2019,5,1,0
010_3722_FY19,7/14/2019,5,2,0
010_3722_FY19,7/14/2019,5,3,0
010_3722_FY19,7/15/2019,6,1,0
010_3722_FY19,7/15/2019,6,2,0
010_3722_FY19,7/15/2019,6,3,0
010_3738_FY19,5/15/2019,1,1,0
010_3738_FY19,5/15/2019,1,2,0
010_3738_FY19,5/15/2019,1,3,0
010_3738_FY19,5/16/2019,2,1,0
010_3738_FY19,5/16/2019,2,2,0
010_3738_FY19,5/16/2019,2,3,0
010_3738_FY19,5/17/2019,3,1,0
010_3738_FY19,5/17/2019,3,2,0
010_3738_FY19,5/17/2019,3,3,0
010_3738_FY19,5/18/2019,4,1,0
010_3738_FY19,5/18/2019,4,2,0
010_3738_FY19,5/18/2019,4,3,0
010_3738_FY19,5/19/2019,5,1,0
010_3738_FY19,5/19/2019,5,2,0
010_3738_FY19,5/19/2019,5,3,0
010_3738_FY19,5/20/2019,6,1,0
010_3738_FY19,5/20/2019,6,2,0
010_3738_FY19,5/20/2019,6,3,0
010_3840_FY19,4/25/2019,1,1,0
010_3840_FY19,4/25/2019,1,2,0
010_3840_FY19,4/25/2019,1,3,0
010_3840_FY19,4/26/2019,2,1,0
010_3840_FY19,4/26/2019,2,2,0
010_3840_FY19,4/26/2019,2,3,0
010_3840_FY19,4/27/2019,3,1,0
010_3840_FY19,4/27/2019,3,2,0
010_3840_FY19,4/27/2019,3,3,0
010_3840_FY19,4/28/2019,4,1,0
010_3840_FY19,4/28/2019,4,2,0
010_3840_FY19,4/28/2019,4,3,0
010_3840_FY19,4/29/2019,5,1,0
010_3840_FY19,4/29/2019,5,2,0
010_3840_FY19,4/29/2019,5,3,0
010_3840_FY19,4/30/2019,6,1,0
010_3840_FY19,4/30/2019,6,2,0
010_3840_FY19,4/30/2019,6,3,0
010_3840_FY19,5/1/2019,7,1,0
010_3840_FY19,5/1/2019,7,2,0
010_3840_FY19,5/1/2019,7,3,0
010_3924_FY19,8/2/2019,1,1,0
010_3924_FY19,8/2/2019,1,2,0
010_3924_FY19,8/2/2019,1,3,0
010_3924_FY19,8/3/2019,2,1,0
010_3924_FY19,8/3/2019,2,2,1
010_3924_FY19,8/3/2019,2,3,0
010_3924_FY19,8/4/2019,3,1,1
010_3924_FY19,8/4/2019,3,2,1
010_3924_FY19,8/4/2019,3,3,0
010_3924_FY19,8/5/2019,4,1,0
010_3924_FY19,8/5/2019,4,2,1
010_3924_FY19,8/5/2019,4,3,0
010_3924_FY19,8/6/2019,5,1,0
010_3924_FY19,8/6/2019,5,2,0
010_3924_FY19,8/6/2019,5,3,0
010_3928_FY19,3/7/2019,1,1,0
010_3928_FY19,3/7/2019,1,2,0
010_3928_FY19,3/7/2019,1,3,0
010_3928_FY19,3/8/2019,2,1,0
010_3928_FY19,3/8/2019,2,2,0
010_3928_FY19,3/8/2019,2,3,0
010_3928_FY19,3/9/2019,3,1,0
010_3928_FY19,3/9/2019,3,2,0
010_3928_FY19,3/9/2019,3,3,0
010_3928_FY19,3/10/2019,4,1,0
010_3928_FY19,3/10/2019,4,2,0
010_3928_FY19,3/10/2019,4,3,0
010_3928_FY19,3/11/2019,5,1,0
010_3928_FY19,3/11/2019,5,2,0
010_3928_FY19,3/11/2019,5,3,0
010_3928_FY19,3/12/2019,6,1,0
010_3928_FY19,3/12/2019,6,2,0
010_3928_FY19,3/12/2019,6,3,0
010_3928_FY19,3/13/2019,7,1,0
010_3928_FY19,3/13/2019,7,2,0
010_3928_FY19,3/13/2019,7,3,0
010_3928_FY19,3/14/2019,8,1,0
010_3928_FY19,3/14/2019,8,2,0
010_3928_FY19,3/14/2019,8,3,0
010_3928_FY19,3/15/2019,9,1,0
010_3928_FY19,3/15/2019,9,2,0
010_3928_FY19,3/15/2019,9,3,0
010_3937_FY19,10/29/2019,1,1,0
010_3937_FY19,10/29/2019,1,2,0
010_3937_FY19,10/29/2019,1,3,0
010_3937_FY19,10/30/2019,2,1,1
010_3937_FY19,10/30/2019,2,2,0
010_3937_FY19,10/30/2019,2,3,0
010_3937_FY19,10/31/2019,3,1,0
010_3937_FY19,10/31/2019,3,2,0
010_3937_FY19,10/31/2019,3,3,0
010_3937_FY19,11/1/2019,4,1,0
010_3937_FY19,11/1/2019,4,2,0
010_3937_FY19,11/1/2019,4,3,0
010_3937_FY19,11/2/2019,5,1,0
010_3937_FY19,11/2/2019,5,2,0
010_3937_FY19,11/2/2019,5,3,0
010_3937_FY19,11/3/2019,6,1,0
010_3937_FY19,11/3/2019,6,2,0
010_3937_FY19,11/3/2019,6,3,0
010_3937_FY19,11/4/2019,7,1,0
010_3937_FY19,11/4/2019,7,2,0
010_3937_FY19,11/4/2019,7,3,0
010_3943_FY19,5/9/2019,1,1,0
010_3943_FY19,5/9/2019,1,2,0
010_3943_FY19,5/9/2019,1,3,0
010_3943_FY19,5/10/2019,2,1,0
010_3943_FY19,5/10/2019,2,2,0
010_3943_FY19,5/10/2019,2,3,0
010_3943_FY19,5/11/2019,3,1,0
010_3943_FY19,5/11/2019,3,2,0
010_3943_FY19,5/11/2019,3,3,0
010_3943_FY19,5/12/2019,4,1,0
010_3943_FY19,5/12/2019,4,2,0
010_3943_FY19,5/12/2019,4,3,0
010_3943_FY19,5/13/2019,5,1,0
010_3943_FY19,5/13/2019,5,2,0
010_3943_FY19,5/13/2019,5,3,0
010_3943_FY19,5/14/2019,6,1,0
010_3943_FY19,5/14/2019,6,2,0
010_3943_FY19,5/14/2019,6,3,0
010_3943_FY19,5/15/2019,7,1,0
010_3943_FY19,5/15/2019,7,2,0
010_3943_FY19,5/15/2019,7,3,0
010_4034_FY19,11/12/2019,1,1,0
010_4034_FY19,11/12/2019,1,2,0
010_4034_FY19,11/12/2019,1,3,0
010_4034_FY19,11/13/2019,2,1,0
010_4034_FY19,11/13/2019,2,2,0
010_4034_FY19,11/13/2019,2,3,0
010_4034_FY19,11/14/2019,3,1,0
010_4034_FY19,11/14/2019,3,2,0
010_4034_FY19,11/14/2019,3,3,0
010_4034_FY19,11/15/2019,4,1,0
010_4034_FY19,11/15/2019,4,2,0
010_4034_FY19,11/15/2019,4,3,0
010_4034_FY19,11/16/2019,5,1,0
010_4034_FY19,11/16/2019,5,2,0
010_4034_FY19,11/16/2019,5,3,0
010_4034_FY19,11/17/2019,6,1,0
010_4034_FY19,11/17/2019,6,2,0
010_4034_FY19,11/17/2019,6,3,0
010_4034_FY19,11/18/2019,7,1,0
010_4034_FY19,11/18/2019,7,2,0
010_4034_FY19,11/18/2019,7,3,0
010_4037_FY19,2/20/2019,1,1,0
010_4037_FY19,2/20/2019,1,2,0
010_4037_FY19,2/20/2019,1,3,0
010_4037_FY19,2/21/2019,2,1,0
010_4037_FY19,2/21/2019,2,2,0
010_4037_FY19,2/21/2019,2,3,0
010_4037_FY19,2/22/2019,3,1,0
010_4037_FY19,2/22/2019,3,2,0
010_4037_FY19,2/22/2019,3,3,0
010_4037_FY19,2/23/2019,4,1,0
010_4037_FY19,2/23/2019,4,2,0
010_4037_FY19,2/23/2019,4,3,0
010_4037_FY19,2/24/2019,5,1,0
010_4037_FY19,2/24/2019,5,2,0
010_4037_FY19,2/24/2019,5,3,0
010_4037_FY19,2/25/2019,6,1,0
010_4037_FY19,2/25/2019,6,2,0
010_4037_FY19,2/25/2019,6,3,0
010_4037_FY19,2/26/2019,7,1,0
010_4037_FY19,2/26/2019,7,2,0
010_4037_FY19,2/26/2019,7,3,0
010_4037_FY19,2/27/2019,8,1,0
010_4037_FY19,2/27/2019,8,2,0
010_4037_FY19,2/27/2019,8,3,0
010_4041_FY19,2/20/2019,1,1,0
010_4041_FY19,2/20/2019,1,2,0
010_4041_FY19,2/20/2019,1,3,0
010_4041_FY19,2/21/2019,2,1,0
010_4041_FY19,2/21/2019,2,2,0
010_4041_FY19,2/21/2019,2,3,0
010_4041_FY19,2/22/2019,3,1,0
010_4041_FY19,2/22/2019,3,2,0
010_4041_FY19,2/22/2019,3,3,0
010_4041_FY19,2/23/2019,4,1,0
010_4041_FY19,2/23/2019,4,2,0
010_4041_FY19,2/23/2019,4,3,0
010_4041_FY19,2/24/2019,5,1,0
010_4041_FY19,2/24/2019,5,2,0
010_4041_FY19,2/24/2019,5,3,0
010_4041_FY19,2/25/2019,6,1,0
010_4041_FY19,2/25/2019,6,2,0
010_4041_FY19,2/25/2019,6,3,0
010_4041_FY19,2/26/2019,7,1,0
010_4041_FY19,2/26/2019,7,2,0
010_4041_FY19,2/26/2019,7,3,0
010_4041_FY19,2/27/2019,8,1,0
010_4041_FY19,2/27/2019,8,2,0
010_4041_FY19,2/27/2019,8,3,0
010_4043_FY19,5/30/2019,1,1,0
010_4043_FY19,5/30/2019,1,2,0
010_4043_FY19,5/30/2019,1,3,0
010_4043_FY19,5/31/2019,2,1,0
010_4043_FY19,5/31/2019,2,2,0
010_4043_FY19,5/31/2019,2,3,0
010_4043_FY19,6/1/2019,3,1,0
010_4043_FY19,6/1/2019,3,2,0
010_4043_FY19,6/1/2019,3,3,0
010_4043_FY19,6/2/2019,4,1,0
010_4043_FY19,6/2/2019,4,2,0
010_4043_FY19,6/2/2019,4,3,0
010_4043_FY19,6/3/2019,5,1,0
010_4043_FY19,6/3/2019,5,2,0
010_4043_FY19,6/3/2019,5,3,0
010_4043_FY19,6/4/2019,6,1,0
010_4043_FY19,6/4/2019,6,2,0
010_4043_FY19,6/4/2019,6,3,0
010_4047_FY19,6/7/2019,1,1,0
010_4047_FY19,6/7/2019,1,2,0
010_4047_FY19,6/7/2019,1,3,0
010_4047_FY19,6/8/2019,2,1,0
010_4047_FY19,6/8/2019,2,2,0
010_4047_FY19,6/8/2019,2,3,0
010_4047_FY19,6/9/2019,3,1,0
010_4047_FY19,6/9/2019,3,2,0
010_4047_FY19,6/9/2019,3,3,0
010_4047_FY19,6/10/2019,4,1,0
010_4047_FY19,6/10/2019,4,2,0
010_4047_FY19,6/10/2019,4,3,0
010_4047_FY19,6/11/2019,5,1,0
010_4047_FY19,6/11/2019,5,2,0
010_4047_FY19,6/11/2019,5,3,0
010_4047_FY19,6/12/2019,6,1,0
010_4047_FY19,6/12/2019,6,2,0
010_4047_FY19,6/12/2019,6,3,0
010_4047_FY19,6/13/2019,7,1,0
010_4047_FY19,6/13/2019,7,2,0
010_4047_FY19,6/13/2019,7,3,0
010_4047_FY19,6/14/2019,8,1,0
010_4047_FY19,6/14/2019,8,2,0
010_4047_FY19,6/14/2019,8,3,0
010_4048_FY19,6/17/2019,1,1,0
010_4048_FY19,6/17/2019,1,2,0
010_4048_FY19,6/17/2019,1,3,0
010_4048_FY19,6/18/2019,2,1,0
010_4048_FY19,6/18/2019,2,2,0
010_4048_FY19,6/18/2019,2,3,0
010_4048_FY19,6/19/2019,3,1,0
010_4048_FY19,6/19/2019,3,2,0
010_4048_FY19,6/19/2019,3,3,0
010_4048_FY19,6/20/2019,4,1,0
010_4048_FY19,6/20/2019,4,2,0
010_4048_FY19,6/20/2019,4,3,0
010_4048_FY19,6/21/2019,5,1,0
010_4048_FY19,6/21/2019,5,2,0
010_4048_FY19,6/21/2019,5,3,0
010_4048_FY19,6/22/2019,6,1,0
010_4048_FY19,6/22/2019,6,2,0
010_4048_FY19,6/22/2019,6,3,0
010_4048_FY19,6/23/2019,7,1,0
010_4048_FY19,6/23/2019,7,2,0
010_4048_FY19,6/23/2019,7,3,0
010_4048_FY19,6/24/2019,8,1,0
010_4048_FY19,6/24/2019,8,2,0
010_4048_FY19,6/24/2019,8,3,0
010_4048_FY19,6/25/2019,9,1,0
010_4048_FY19,6/25/2019,9,2,0
010_4048_FY19,6/25/2019,9,3,0
010_4453_FY19,9/19/2019,1,1,0
010_4453_FY19,9/19/2019,1,2,0
010_4453_FY19,9/19/2019,1,3,0
010_4453_FY19,9/20/2019,2,1,0
010_4453_FY19,9/20/2019,2,2,0
010_4453_FY19,9/20/2019,2,3,0
010_4453_FY19,9/21/2019,3,1,0
010_4453_FY19,9/21/2019,3,2,0
010_4453_FY19,9/21/2019,3,3,0
010_4453_FY19,9/22/2019,4,1,0
010_4453_FY19,9/22/2019,4,2,0
010_4453_FY19,9/22/2019,4,3,0
010_4453_FY19,9/23/2019,5,1,0
010_4453_FY19,9/23/2019,5,2,0
010_4453_FY19,9/23/2019,5,3,0
010_4453_FY19,9/24/2019,6,1,0
010_4453_FY19,9/24/2019,6,2,0
010_4453_FY19,9/24/2019,6,3,0
010_4664_FY19,7/26/2019,1,1,0
010_4664_FY19,7/26/2019,1,2,0
010_4664_FY19,7/26/2019,1,3,0
010_4664_FY19,7/27/2019,2,1,0
010_4664_FY19,7/27/2019,2,2,0
010_4664_FY19,7/27/2019,2,3,0
010_4664_FY19,7/28/2019,3,1,0
010_4664_FY19,7/28/2019,3,2,0
010_4664_FY19,7/28/2019,3,3,0
010_4664_FY19,7/29/2019,4,1,0
010_4664_FY19,7/29/2019,4,2,0
010_4664_FY19,7/29/2019,4,3,0
010_4664_FY19,7/30/2019,5,1,0
010_4664_FY19,7/30/2019,5,2,0
010_4664_FY19,7/30/2019,5,3,0
010_4664_FY19,7/31/2019,6,1,0
010_4664_FY19,7/31/2019,6,2,0
010_4664_FY19,7/31/2019,6,3,0
010_4664_FY19,8/1/2019,7,1,0
010_4664_FY19,8/1/2019,7,2,0
010_4664_FY19,8/1/2019,7,3,0
010_4664_FY19,8/2/2019,8,1,0
010_4664_FY19,8/2/2019,8,2,0
010_4664_FY19,8/2/2019,8,3,0
011_1409_FY19,2/19/2019,1,1,0
011_1409_FY19,2/19/2019,1,2,0
011_1409_FY19,2/19/2019,1,3,0
011_1409_FY19,2/20/2019,2,1,0
011_1409_FY19,2/20/2019,2,2,0
011_1409_FY19,2/20/2019,2,3,0
011_1409_FY19,2/21/2019,3,1,0
011_1409_FY19,2/21/2019,3,2,0
011_1409_FY19,2/21/2019,3,3,0
011_1409_FY19,2/22/2019,4,1,0
011_1409_FY19,2/22/2019,4,2,0
011_1409_FY19,2/22/2019,4,3,0
011_1409_FY19,2/23/2019,5,1,0
011_1409_FY19,2/23/2019,5,2,0
011_1409_FY19,2/23/2019,5,3,0
011_1409_FY19,2/24/2019,6,1,0
011_1409_FY19,2/24/2019,6,2,0
011_1409_FY19,2/24/2019,6,3,0
011_1409_FY19,2/25/2019,7,1,0
011_1409_FY19,2/25/2019,7,2,0
011_1409_FY19,2/25/2019,7,3,0
011_1409_FY19,2/26/2019,8,1,0
011_1409_FY19,2/26/2019,8,2,0
011_1409_FY19,2/26/2019,8,3,0
011_1409_FY19,2/27/2019,9,1,0
011_1409_FY19,2/27/2019,9,2,0
011_1409_FY19,2/27/2019,9,3,0
011_1615_FY19,6/3/2019,1,1,0
011_1615_FY19,6/3/2019,1,2,0
011_1615_FY19,6/3/2019,1,3,0
011_1615_FY19,6/4/2019,2,1,0
011_1615_FY19,6/4/2019,2,2,0
011_1615_FY19,6/4/2019,2,3,0
011_1615_FY19,6/5/2019,3,1,0
011_1615_FY19,6/5/2019,3,2,0
011_1615_FY19,6/5/2019,3,3,0
011_1615_FY19,6/6/2019,4,1,0
011_1615_FY19,6/6/2019,4,2,0
011_1615_FY19,6/6/2019,4,3,0
011_1615_FY19,6/7/2019,5,1,0
011_1615_FY19,6/7/2019,5,2,0
011_1615_FY19,6/7/2019,5,3,0
011_1615_FY19,6/8/2019,6,1,0
011_1615_FY19,6/8/2019,6,2,0
011_1615_FY19,6/8/2019,6,3,0
011_1615_FY19,6/9/2019,7,1,0
011_1615_FY19,6/9/2019,7,2,0
011_1615_FY19,6/9/2019,7,3,0
011_1615_FY19,6/10/2019,8,1,0
011_1615_FY19,6/10/2019,8,2,0
011_1615_FY19,6/10/2019,8,3,0
011_1619_FY19,2/6/2019,1,1,0
011_1619_FY19,2/6/2019,1,2,0
011_1619_FY19,2/6/2019,1,3,0
011_1619_FY19,2/7/2019,2,1,0
011_1619_FY19,2/7/2019,2,2,0
011_1619_FY19,2/7/2019,2,3,0
011_1619_FY19,2/8/2019,3,1,0
011_1619_FY19,2/8/2019,3,2,0
011_1619_FY19,2/8/2019,3,3,0
011_1619_FY19,2/9/2019,4,1,0
011_1619_FY19,2/9/2019,4,2,0
011_1619_FY19,2/9/2019,4,3,0
011_1619_FY19,2/10/2019,5,1,0
011_1619_FY19,2/10/2019,5,2,0
011_1619_FY19,2/10/2019,5,3,0
011_1619_FY19,2/11/2019,6,1,0
011_1619_FY19,2/11/2019,6,2,0
011_1619_FY19,2/11/2019,6,3,0
011_1619_FY19,2/12/2019,7,1,0
011_1619_FY19,2/12/2019,7,2,0
011_1619_FY19,2/12/2019,7,3,0
011_1619_FY19,2/13/2019,8,1,0
011_1619_FY19,2/13/2019,8,2,0
011_1619_FY19,2/13/2019,8,3,0
011_1619_FY19,2/14/2019,9,1,0
011_1619_FY19,2/14/2019,9,2,0
011_1619_FY19,2/14/2019,9,3,0
011_1619_FY19,2/15/2019,10,1,0
011_1619_FY19,2/15/2019,10,2,0
011_1619_FY19,2/15/2019,10,3,0
011_1619_FY19,2/16/2019,11,1,0
011_1619_FY19,2/16/2019,11,2,0
011_1619_FY19,2/16/2019,11,3,0
011_1619_FY19,2/17/2019,12,1,0
011_1619_FY19,2/17/2019,12,2,0
011_1619_FY19,2/17/2019,12,3,0
011_1619_FY19,2/18/2019,13,1,0
011_1619_FY19,2/18/2019,13,2,0
011_1619_FY19,2/18/2019,13,3,0
011_1619_FY19,2/19/2019,14,1,0
011_1619_FY19,2/19/2019,14,2,0
011_1619_FY19,2/19/2019,14,3,0
011_1619_FY19,2/20/2019,15,1,0
011_1619_FY19,2/20/2019,15,2,0
011_1619_FY19,2/20/2019,15,3,0
011_1619_FY19,2/21/2019,16,1,0
011_1619_FY19,2/21/2019,16,2,0
011_1619_FY19,2/21/2019,16,3,0
011_1619_FY19,2/22/2019,17,1,0
011_1619_FY19,2/22/2019,17,2,0
011_1619_FY19,2/22/2019,17,3,0
011_1620_FY19,8/15/2019,1,1,0
011_1620_FY19,8/15/2019,1,2,0
011_1620_FY19,8/15/2019,1,3,0
011_1620_FY19,8/16/2019,2,1,0
011_1620_FY19,8/16/2019,2,2,0
011_1620_FY19,8/16/2019,2,3,0
011_1620_FY19,8/17/2019,3,1,0
011_1620_FY19,8/17/2019,3,2,0
011_1620_FY19,8/17/2019,3,3,0
011_1620_FY19,8/18/2019,4,1,0
011_1620_FY19,8/18/2019,4,2,0
011_1620_FY19,8/18/2019,4,3,0
011_1620_FY19,8/19/2019,5,1,0
011_1620_FY19,8/19/2019,5,2,0
011_1620_FY19,8/19/2019,5,3,0
011_1620_FY19,8/20/2019,6,1,0
011_1620_FY19,8/20/2019,6,2,0
011_1620_FY19,8/20/2019,6,3,0
011_1620_FY19,8/21/2019,7,1,0
011_1620_FY19,8/21/2019,7,2,0
011_1620_FY19,8/21/2019,7,3,0
011_1620_FY19,8/22/2019,8,1,0
011_1620_FY19,8/22/2019,8,2,0
011_1620_FY19,8/22/2019,8,3,0
011_1720_FY19,11/21/2018,1,1,0
011_1720_FY19,11/21/2018,1,2,0
011_1720_FY19,11/21/2018,1,3,0
011_1720_FY19,11/22/2018,2,1,0
011_1720_FY19,11/22/2018,2,2,0
011_1720_FY19,11/22/2018,2,3,0
011_1720_FY19,11/23/2018,3,1,0
011_1720_FY19,11/23/2018,3,2,0
011_1720_FY19,11/23/2018,3,3,0
011_1720_FY19,11/24/2018,4,1,0
011_1720_FY19,11/24/2018,4,2,0
011_1720_FY19,11/24/2018,4,3,0
011_1720_FY19,11/25/2018,5,1,0
011_1720_FY19,11/25/2018,5,2,0
011_1720_FY19,11/25/2018,5,3,0
011_1720_FY19,11/26/2018,6,1,0
011_1720_FY19,11/26/2018,6,2,0
011_1720_FY19,11/26/2018,6,3,0
011_1723_FY19,12/17/2018,1,1,0
011_1723_FY19,12/17/2018,1,2,0
011_1723_FY19,12/17/2018,1,3,0
011_1723_FY19,12/19/2018,1,1,0
011_1723_FY19,12/19/2018,1,2,0
011_1723_FY19,12/19/2018,1,3,0
